ID,city,postcode,state
3994,KOPPIO,5607,SA
3995,LINCOLN NATIONAL PARK,5607,SA
3996,LIPSON,5607,SA
3997,LITTLE DOUGLAS,5607,SA
3998,LOUTH BAY,5607,SA
3999,MITCHELL,5607,SA
4000,MOODY,5607,SA
4001,MOUNT DRUMMOND,5607,SA
4002,MOUNT DUTTON BAY,5607,SA
4003,MOUNT HOPE,5607,SA
4004,MURDINGA,5607,SA
4005,NORTH SHIELDS,5607,SA
4006,PEACHNA,5607,SA
4007,PEARLAH,5607,SA
4008,POINT BOSTON,5607,SA
4009,POONINDIE,5607,SA
4010,PORT LINCOLN,5607,SA
4011,SHERINGA,5607,SA
4012,SLEAFORD,5607,SA
4013,SULLIVAN,5607,SA
4014,TIATUKIA,5607,SA
4015,TOOLIGIE,5607,SA
4016,TOOTENILLA,5607,SA
4017,TULKA,5607,SA
4018,TULKA NORTH,5607,SA
4019,ULEY,5607,SA
4020,UNGARRA,5607,SA
4021,VENUS BAY,5607,SA
4022,WANGARY,5607,SA
4023,WANILLA,5607,SA
4024,WARRACHIE,5607,SA
4025,WARROW,5607,SA
4026,WARUNDA,5607,SA
4027,WHITES FLAT,5607,SA
4028,WHITES RIVER,5607,SA
4029,YALLUNDA FLAT,5607,SA
4030,WHYALLA NORRIE,5608,SA
4031,WHYALLA NORRIE EAST,5608,SA
4032,WHYALLA NORRIE NORTH,5608,SA
4033,WHYALLA STUART,5608,SA
4034,WHYALLA JENKINS,5609,SA
4035,EDILLILIE,5630,SA
4036,COCKALEECHIE,5631,SA
4037,CUMMINS,5631,SA
4038,KAPINNIE,5632,SA
4039,YEELANNA,5632,SA
4040,BOONERDO,5633,SA
4041,LOCK,5633,SA
4042,CAMPOONA,5640,SA
4043,CLEVE,5640,SA
4044,JAMIESON,5640,SA
4045,WADDIKEE,5640,SA
4046,BARNA,5641,SA
4047,BUCKLEBOO,5641,SA
4048,CARALUE,5641,SA
4049,CORTLINYE,5641,SA
4050,CUNYARIE,5641,SA
4051,KELLY,5641,SA
4052,KIMBA,5641,SA
4053,MOSELEY,5641,SA
4054,PANITYA,5641,SA
4055,PINKAWILLINIE,5641,SA
4056,SOLOMON,5641,SA
4057,WILCHERRY,5641,SA
4058,YALANDA,5641,SA
4059,DARKE PEAK,5642,SA
4060,HAMBIDGE,5642,SA
4061,KIELPA,5642,SA
4062,MURLONG,5642,SA
4063,RUDALL,5642,SA
4064,COOTRA,5650,SA
4065,KOONGAWA,5650,SA
4066,WARRAMBOO,5650,SA
4067,KYANCUTTA,5651,SA
4068,PANEY,5652,SA
4069,WUDINNA,5652,SA
4070,YANINEE,5653,SA
4071,COCATA,5654,SA
4072,KARCULTABY,5654,SA
4073,MINNIPA,5654,SA
4074,MOUNT DAMPER,5654,SA
4075,BOCKELBERG,5655,SA
4076,KALDOONERA,5655,SA
4077,POOCHERA,5655,SA
4078,PYGERY,5655,SA
4079,CHILPENUNDA,5660,SA
4080,CUNGENA,5660,SA
4081,KOOLGERA,5661,SA
4082,PIMBAACLA,5661,SA
4083,WALLALA,5661,SA
4084,WIRRULLA,5661,SA
4085,YANTANABIE,5661,SA
4086,BRAMFIELD,5670,SA
4087,COLTON,5670,SA
4088,COOLILLIE,5670,SA
4089,ELLISTON,5670,SA
4090,KAPPAWANTA,5670,SA
4091,MOUNT JOY,5670,SA
4092,MOUNT WEDGE,5670,SA
4093,PALKAGEE,5670,SA
4094,POLDA,5670,SA
4095,TALIA,5670,SA
4096,ULYERRA,5670,SA
4097,BAIRD BAY,5671,SA
4098,CALCA,5671,SA
4099,COLLEY,5671,SA
4100,MORTANA,5671,SA
4101,MOUNT COOPER,5671,SA
4102,PORT KENNY,5671,SA
4103,TYRINGA,5671,SA
4104,WITERA,5671,SA
4105,CARAWA,5680,SA
4106,CHANDADA,5680,SA
4107,CHINBINGINA,5680,SA
4108,EBA ANCHORAGE,5680,SA
4109,HASLAM,5680,SA
4110,INKSTER,5680,SA
4111,LAURA BAY,5680,SA
4112,MARYVALE,5680,SA
4113,MUDAMUCKLA,5680,SA
4114,NUNJIKOMPITA,5680,SA
4115,PERLUBIE,5680,SA
4116,PETINA,5680,SA
4117,PIEDNIPPIE,5680,SA
4118,PUNTABIE,5680,SA
4119,PUREBA,5680,SA
4120,SCEALE BAY,5680,SA
4121,SMOKY BAY,5680,SA
4122,STREAKY BAY,5680,SA
4123,WESTALL,5680,SA
4124,YANERBIE,5680,SA
4125,BOOKABIE,5690,SA
4126,CEDUNA,5690,SA
4127,CHARRA,5690,SA
4128,COORABIE,5690,SA
4129,DENIAL BAY,5690,SA
4130,FOWLERS BAY,5690,SA
4131,KALANBI,5690,SA
4132,KOONIBBA,5690,SA
4133,MALTEE,5690,SA
4134,MERGHINY,5690,SA
4135,NADIA,5690,SA
4136,NUNDROO,5690,SA
4137,PENONG,5690,SA
4138,THEVENARD,5690,SA
4139,UWORRA,5690,SA
4140,WANDANA,5690,SA
4141,WATRABA,5690,SA
4142,WHITE WELL CORNER,5690,SA
4143,YALATA,5690,SA
4144,BLANCHE HARBOR,5700,SA
4145,MIRANDA,5700,SA
4146,MUNDALLIO,5700,SA
4147,PORT AUGUSTA,5700,SA
4148,PORT AUGUSTA NORTH,5700,SA
4149,PORT AUGUSTA WEST,5700,SA
4150,PORT PATERSON,5700,SA
4151,WAMI KATA,5700,SA
4152,ARKAROOLA VILLAGE,5710,SA
4153,COMMISSARIAT POINT,5710,SA
4154,COOK,5710,SA
4155,GLENDAMBO,5710,SA
4156,KINGOONYA,5710,SA
4157,NONNING,5710,SA
4158,PORT AUGUSTA,5710,SA
4159,STIRLING NORTH,5710,SA
4160,TARCOOLA,5710,SA
4161,WINNINOWIE,5710,SA
4162,WOOLUNDUNGA,5710,SA
4163,PIMBA,5720,SA
4164,WOOMERA,5720,SA
4165,ANDAMOOKA,5722,SA
4166,COOBER PEDY,5723,SA
4167,MARLA,5724,SA
4168,MINTABIE,5724,SA
4169,OLYMPIC DAM,5725,SA
4170,ROXBY DOWNS,5725,SA
4171,BELTANA,5730,SA
4172,BLINMAN,5730,SA
4173,PARACHILNA,5730,SA
4174,COOPERS CREEK,5731,SA
4175,CORDILLO DOWNS,5731,SA
4176,DURHAM DOWNS,5731,SA
4177,INNAMINCKA,5731,SA
4178,LEIGH CREEK,5731,SA
4179,LYNDHURST,5731,SA
4180,MERTY MERTY,5731,SA
4181,MOOLAWATANA,5731,SA
4182,WITCHELINA,5731,SA
4183,COPLEY,5732,SA
4184,NEPABUNNA,5732,SA
4185,FARINA,5733,SA
4186,MARREE,5733,SA
4187,OODNADATTA,5734,SA
4188,ADELAIDE,5800,SA
4189,ADELAIDE,5810,SA
4190,ADELAIDE,5839,SA
4191,REGENCY PARK,5942,SA
4192,ADELAIDE AIRPORT,5950,SA
4193,EXPORT PARK,5950,SA
4194,GARDEN ISLAND,5960,SA
4195,TORRENS ISLAND,5960,SA
4196,MYARA,6207,WA
4197,NAMBEELUP,6207,WA
4198,NORTH DANDALUP,6207,WA
4199,SOLUS,6207,WA
4200,WHITTAKER,6207,WA
4201,BLYTHEWOOD,6208,WA
4202,FAIRBRIDGE,6208,WA
4203,MEELON,6208,WA
4204,NIRIMBA,6208,WA
4205,NORTH YUNDERUP,6208,WA
4206,OAKLEY,6208,WA
4207,PINJARRA,6208,WA
4208,POINT GREY,6208,WA
4209,RAVENSWOOD,6208,WA
4210,SOUTH YUNDERUP,6208,WA
4211,WEST PINJARRA,6208,WA
4212,BARRAGUP,6209,WA
4213,FURNISSDALE,6209,WA
4214,COODANUP,6210,WA
4215,DUDLEY PARK,6210,WA
4216,ERSKINE,6210,WA
4217,FALCON,6210,WA
4218,GREENFIELDS,6210,WA
4219,HALLS HEAD,6210,WA
4220,MADORA BAY,6210,WA
4221,MANDURAH,6210,WA
4222,MANDURAH DC,6210,WA
4223,MANDURAH EAST,6210,WA
4224,MANDURAH NORTH,6210,WA
4225,MEADOW SPRINGS,6210,WA
4226,SAN REMO,6210,WA
4227,SILVER SANDS,6210,WA
4228,WANNANUP,6210,WA
4229,BOUVARD,6211,WA
4230,CLIFTON,6211,WA
4231,DAWESVILLE,6211,WA
4232,HERRON,6211,WA
4233,BANKSIADALE,6213,WA
4234,DWELLINGUP,6213,WA
4235,ETMILYN,6213,WA
4236,HOLYOAKE,6213,WA
4237,INGLEHOPE,6213,WA
4238,MARRINUP,6213,WA
4239,TEESDALE,6213,WA
4240,BIRCHMONT,6214,WA
4241,COOLUP,6214,WA
4242,WEST COOLUP,6214,WA
4243,HAMEL,6215,WA
4244,LAKE CLIFTON,6215,WA
4245,NANGA BROOK,6215,WA
4246,PRESTON BEACH,6215,WA
4247,WAGERUP,6215,WA
4248,WAROONA,6215,WA
4249,YARLOOP,6218,WA
4250,COOKERNUP,6220,WA
4251,HARVEY,6220,WA
4252,HOFFMAN,6220,WA
4253,MYALUP,6220,WA
4254,UDUC,6220,WA
4255,WARAWARRUP,6220,WA
4256,MORNINGTON,6221,WA
4257,WOKALUP,6221,WA
4258,BENGER,6223,WA
4259,BEELA,6224,WA
4260,BRUNSWICK,6224,WA
4261,ALLANSON,6225,WA
4262,BOWELLING,6225,WA
4263,BUCKINGHAM,6225,WA
4264,CARDIFF,6225,WA
4265,COLLIE,6225,WA
4266,COLLIE BURN,6225,WA
4267,HARRIS RIVER,6225,WA
4268,LYALLS MILL,6225,WA
4269,MCALINDEN,6225,WA
4270,MUJA,6225,WA
4271,MUMBALLUP,6225,WA
4272,MUNGALUP,6225,WA
4273,NOGGERUP,6225,WA
4274,PALMER,6225,WA
4275,PRESTON SETTLEMENT,6225,WA
4276,SHOTTS,6225,WA
4277,WORSLEY,6225,WA
4278,YOURDAMUNG LAKE,6225,WA
4279,ROELANDS,6226,WA
4280,BUREKUP,6227,WA
4281,WATERLOO,6228,WA
4282,PICTON,6229,WA
4283,PICTON EAST,6229,WA
4284,BUNBURY,6230,WA
4285,CAREY PARK,6230,WA
4286,COLLEGE GROVE,6230,WA
4287,DALYELLUP,6230,WA
4288,DAVENPORT,6230,WA
4289,EAST BUNBURY,6230,WA
4290,GELORUP,6230,WA
4291,GLEN IRIS,6230,WA
4292,PELICAN POINT,6230,WA
4293,SOUTH BUNBURY,6230,WA
4294,USHER,6230,WA
4295,VITTORIA,6230,WA
4296,WITHERS,6230,WA
4297,BUNBURY,6231,WA
4298,EATON,6232,WA
4299,MILLBRIDGE,6232,WA
4300,AUSTRALIND,6233,WA
4301,BINNINGUP,6233,WA
4302,LESCHENAULT,6233,WA
4303,PARKFIELD,6233,WA
4304,WELLESLEY,6233,WA
4305,CROOKED BROOK,6236,WA
4306,DARDANUP,6236,WA
4307,DARDANUP WEST,6236,WA
4308,FERGUSON,6236,WA
4309,HENTY,6236,WA
4310,PARADISE,6236,WA
4311,WELLINGTON FOREST,6236,WA
4312,WELLINGTON MILL,6236,WA
4313,BOYANUP,6237,WA
4314,ELGIN,6237,WA
4315,GWINDINUP,6237,WA
4316,NORTH BOYANUP,6237,WA
4317,STRATHAM,6237,WA
4318,THE PLAINS,6237,WA
4319,ARGYLE,6239,WA
4320,BEELERUP,6239,WA
4321,BROOKHAMPTON,6239,WA
4322,CHARLEY CREEK,6239,WA
4323,DONNYBROOK,6239,WA
4324,GLEN MERVYN,6239,WA
4325,PAYNEDALE,6239,WA
4326,QUEENWOOD,6239,WA
4327,THOMSON BROOK,6239,WA
4328,UPPER CAPEL,6239,WA
4329,YABBERUP,6239,WA
4330,LOWDEN,6240,WA
4331,WILGA,6243,WA
4332,WILGA WEST,6243,WA
4333,BOYUP BROOK,6244,WA
4334,CHOWERUP,6244,WA
4335,DINNINUP,6244,WA
4336,KULIKUP,6244,WA
4337,MAYANUP,6244,WA
4338,SCOTTS BROOK,6244,WA
4339,TONEBRIDGE,6244,WA
4340,TRIGWELL,6244,WA
4341,BRAZIER,6251,WA
4342,KIRUP,6251,WA
4343,NEWLANDS,6251,WA
4344,MULLALYUP,6252,WA
4345,BALINGUP,6253,WA
4346,GRIMWADE,6253,WA
4347,SOUTHAMPTON,6253,WA
4348,GREENBUSHES,6254,WA
4349,NORTH GREENBUSHES,6254,WA
4350,BENJINUP,6255,WA
4351,BRIDGETOWN,6255,WA
4352,CATTERICK,6255,WA
4353,HESTER,6255,WA
4354,HESTER BROOK,6255,WA
4355,KANGAROO GULLY,6255,WA
4356,WINNEJUP,6255,WA
4357,GLENLYNN,6256,WA
4358,KINGSTON,6256,WA
4359,MARANUP,6256,WA
4360,SUNNYSIDE,6256,WA
4361,WANDILLUP,6256,WA
4362,YORNUP,6256,WA
4363,BALBARRUP,6258,WA
4364,CROWEA,6258,WA
4365,DEANMILL,6258,WA
4366,DIAMOND TREE,6258,WA
4367,DINGUP,6258,WA
4368,DIXVALE,6258,WA
4369,DONNELLY RIVER,6258,WA
4370,GLENORAN,6258,WA
4371,JARDEE,6258,WA
4372,LAKE MUIR,6258,WA
4373,LINFARNE,6258,WA
4374,MANJIMUP,6258,WA
4375,MIDDLESEX,6258,WA
4376,MORDALUP,6258,WA
4377,PALGARUP,6258,WA
4378,PERUP,6258,WA
4379,QUINNINUP,6258,WA
4380,RINGBARK,6258,WA
4381,SMITH BROOK,6258,WA
4382,UPPER WARREN,6258,WA
4383,WILGARRUP,6258,WA
4384,YANMAH,6258,WA
4385,BEEDELUP,6260,WA
4386,BIDDELIA,6260,WA
4387,CALLCUP,6260,WA
4388,CHANNYBEARUP,6260,WA
4389,COLLINS,6260,WA
4390,EASTBROOK,6260,WA
4391,LAKE JASPER,6260,WA
4392,PEERABEELUP,6260,WA
4393,PEMBERTON,6260,WA
4394,YEAGARUP,6260,WA
4395,BOORARA BROOK,6262,WA
4396,MEERUP,6262,WA
4397,NORTHCLIFFE,6262,WA
4398,SHANNON,6262,WA
4399,WINDY HARBOUR,6262,WA
4400,CAPEL,6271,WA
4401,CAPEL RIVER,6271,WA
4402,FORREST BEACH,6271,WA
4403,PEPPERMINT GROVE BEACH,6271,WA
4404,STIRLING ESTATE,6271,WA
4405,BARRABUP,6275,WA
4406,CARLOTTA,6275,WA
4407,CUNDINUP,6275,WA
4408,DARRADUP,6275,WA
4409,EAST NANNUP,6275,WA
4410,JALBARRAGUP,6275,WA
4411,JARRAHWOOD,6275,WA
4412,NANNUP,6275,WA
4413,SCOTT RIVER EAST,6275,WA
4414,YOGANUP,6275,WA
4415,ABBA RIVER,6280,WA
4416,ABBEY,6280,WA
4417,ACTON PARK,6280,WA
4418,AMBERGATE,6280,WA
4419,ANNIEBROOK,6280,WA
4420,BOALLIA,6280,WA
4421,BOVELL,6280,WA
4422,BROADWATER,6280,WA
4423,BUSSELTON,6280,WA
4424,CARBUNUP RIVER,6280,WA
4425,CHAPMAN HILL,6280,WA
4426,GEOGRAPHE,6280,WA
4427,HITHERGREEN,6280,WA
4428,JINDONG,6280,WA
4429,KALGUP,6280,WA
4430,KALOORUP,6280,WA
4431,KEALY,6280,WA
4432,LUDLOW,6280,WA
4433,MARYBROOK,6280,WA
4434,METRICUP,6280,WA
4435,NORTH JINDONG,6280,WA
4436,REINSCOURT,6280,WA
4437,RUABON,6280,WA
4438,SABINA RIVER,6280,WA
4439,SIESTA PARK,6280,WA
4440,TUTUNUP,6280,WA
4441,VASSE,6280,WA
4442,WALSALL,6280,WA
4443,WEST BUSSELTON,6280,WA
4444,WILYABRUP,6280,WA
4445,WONNERUP,6280,WA
4446,YALYALUP,6280,WA
4447,YELVERTON,6280,WA
4448,YOONGARILLUP,6280,WA
4449,DUNSBOROUGH,6281,WA
4450,EAGLE BAY,6281,WA
4451,NATURALISTE,6281,WA
4452,QUEDJINUP,6281,WA
4453,QUINDALUP,6281,WA
4454,YALLINGUP,6282,WA
4455,YALLINGUP SIDING,6282,WA
4456,BAUDIN,6284,WA
4457,COWARAMUP,6284,WA
4458,GRACETOWN,6284,WA
4459,TREETON,6284,WA
4460,BRAMLEY,6285,WA
4461,BURNSIDE,6285,WA
4462,GNARABUP,6285,WA
4463,MARGARET RIVER,6285,WA
4464,OSMINGTON,6285,WA
4465,PREVELLY,6285,WA
4466,ROSA BROOK,6285,WA
4467,ROSA GLEN,6285,WA
4468,SCHROEDER,6285,WA
4469,BORANUP,6286,WA
4470,FOREST GROVE,6286,WA
4471,REDGATE,6286,WA
4472,WITCHCLIFFE,6286,WA
4473,ALEXANDRA BRIDGE,6288,WA
4474,COURTENAY,6288,WA
4475,HAMELIN BAY,6288,WA
4476,KARRIDALE,6288,WA
4477,NILLUP,6288,WA
4478,SCOTT RIVER,6288,WA
4479,WARNER GLEN,6288,WA
4480,AUGUSTA,6290,WA
4481,DEEPDENE,6290,WA
4482,EAST AUGUSTA,6290,WA
4483,KUDARDUP,6290,WA
4484,LEEUWIN,6290,WA
4485,MOLLOY ISLAND,6290,WA
4486,BADGIN,6302,WA
4487,BALLADONG,6302,WA
4488,BURGES,6302,WA
4489,CALJIE,6302,WA
4490,COLD HARBOUR,6302,WA
4491,DALIAK,6302,WA
4492,FLINT,6302,WA
4493,FLYNN,6302,WA
4494,GILGERING,6302,WA
4495,GREENHILLS,6302,WA
4496,GWAMBYGINE,6302,WA
4497,INKPEN,6302,WA
4498,KAURING,6302,WA
4499,MALEBELLING,6302,WA
4500,MOUNT HARDEY,6302,WA
4501,MOUNT OBSERVATION,6302,WA
4502,NARRALOGGAN,6302,WA
4503,QUELLINGTON,6302,WA
4504,ST RONANS,6302,WA
4505,TALBOT,6302,WA
4506,TALBOT WEST,6302,WA
4507,WILBERFORCE,6302,WA
4508,YORK,6302,WA
4509,BALLY BALLY,6304,WA
4510,BEVERLEY,6304,WA
4511,DALE,6304,WA
4512,EAST BEVERLEY,6304,WA
4513,KOKEBY,6304,WA
4514,MORBINNING,6304,WA
4515,WESTDALE,6304,WA
4516,ALDERSYDE,6306,WA
4517,BROOKTON,6306,WA
4518,BULYEE,6306,WA
4519,JELCOBINE,6306,WA
4520,KWEDA,6306,WA
4521,CODJATOTINE,6308,WA
4522,DWARDA,6308,WA
4523,EAST PINGELLY,6308,WA
4524,GILLIMANNING,6308,WA
4525,HASTINGS,6308,WA
4526,PINGELLY,6308,WA
4527,PUMPHREYS BRIDGE,6308,WA
4528,SPRINGS,6308,WA
4529,WANDERING,6308,WA
4530,WEST PINGELLY,6308,WA
4531,EAST POPANYINNING,6309,WA
4532,POPANYINNING,6309,WA
4533,STRATHERNE,6309,WA
4534,WEST POPANYINNING,6309,WA
4535,COMMODINE,6311,WA
4536,CONTINE,6311,WA
4537,CUBALLING,6311,WA
4538,DRYANDRA,6311,WA
4539,LOL GRAY,6311,WA
4540,TOWNSENDALE,6311,WA
4541,WARDERING,6311,WA
4542,YORNANING,6311,WA
4543,BOUNDAIN,6312,WA
4544,DUMBERNING,6312,WA
4545,HILLSIDE,6312,WA
4546,MINIGIN,6312,WA
4547,NARROGIN,6312,WA
4548,NARROGIN VALLEY,6312,WA
4549,NOMANS LAKE,6312,WA
4550,TOOLIBIN,6312,WA
4551,YILLIMINNING,6312,WA
4552,HIGHBURY,6313,WA
4553,ARTHUR RIVER,6315,WA
4554,BALLAYING,6315,WA
4555,CANCANNING,6315,WA
4556,COLLANILLING,6315,WA
4557,DONGOLOCKING,6315,WA
4558,GUNDARING,6315,WA
4559,JALORAN,6315,WA
4560,LIME LAKE,6315,WA
4561,MINDING,6315,WA
4562,PIESSEVILLE,6315,WA
4563,WAGIN,6315,WA
4564,WEDGECARRUP,6315,WA
4565,BOYERINE,6316,WA
4566,CARTMETICUP,6316,WA
4567,GLENCOE,6316,WA
4568,KENMARE,6316,WA
4569,WESTWOOD,6316,WA
4570,WOODANILLING,6316,WA
4571,BADGEBUP,6317,WA
4572,BULLOCK HILLS,6317,WA
4573,CARROLUP,6317,WA
4574,COBLININE,6317,WA
4575,COYRECUP,6317,WA
4576,DATATINE,6317,WA
4577,EWLYAMARTUP,6317,WA
4578,KATANNING,6317,WA
4579,MARRACOONDA,6317,WA
4580,MOOJEBING,6317,WA
4581,MURDONG,6317,WA
4582,PINWERNYING,6317,WA
4583,SOUTH DATATINE,6317,WA
4584,SOUTH GLENCOE,6317,WA
4585,BROOMEHILL,6318,WA
4586,BROOMEHILL EAST,6318,WA
4587,BROOMEHILL VILLAGE,6318,WA
4588,BROOMEHILL WEST,6318,WA
4589,BOBALONG,6320,WA
4590,BORDERDALE,6320,WA
4591,DARTNALL,6320,WA
4592,LAKE TOOLBRUNUP,6320,WA
4593,MOONIES HILL,6320,WA
4594,TAMBELLUP,6320,WA
4595,WANSBROUGH,6320,WA
4596,CRANBROOK,6321,WA
4597,TENTERDEN,6322,WA
4598,KENDENUP,6323,WA
4599,DENBARKER,6324,WA
4600,FOREST HILL,6324,WA
4601,MOUNT BARKER,6324,WA
4602,PERILLUP,6324,WA
4603,PORONGURUP,6324,WA
4604,SOUTH STIRLING,6324,WA
4605,TAKALARUP,6324,WA
4606,WOOGENELLUP,6324,WA
4607,NARRIKUP,6326,WA
4608,REDMOND,6327,WA
4609,REDMOND WEST,6327,WA
4610,CHEYNES,6328,WA
4611,GNOWELLEN,6328,WA
4612,GREEN RANGE,6328,WA
4613,KOJANEERUP SOUTH,6328,WA
4614,MANYPEAKS,6328,WA
4615,METTLER,6328,WA
4616,PALMDALE,6328,WA
4617,WELLSTEAD,6328,WA
4618,ALBANY,6330,WA
4619,BAYONET HEAD,6330,WA
4620,BIG GROVE,6330,WA
4621,BORNHOLM,6330,WA
4622,CENTENNIAL PARK,6330,WA
4623,COLLINGWOOD HEIGHTS,6330,WA
4624,COLLINGWOOD PARK,6330,WA
4625,CUTHBERT,6330,WA
4626,DROME,6330,WA
4627,ELLEKER,6330,WA
4628,EMU POINT,6330,WA
4629,FRENCHMAN BAY,6330,WA
4630,GLEDHOW,6330,WA
4631,GOODE BEACH,6330,WA
4632,GREEN VALLEY,6330,WA
4633,KALGAN,6330,WA
4634,KING RIVER,6330,WA
4635,KRONKUP,6330,WA
4636,LANGE,6330,WA
4637,LITTLE GROVE,6330,WA
4638,LOCKYER,6330,WA
4639,LOWER KING,6330,WA
4640,LOWLANDS,6330,WA
4641,MARBELUP,6330,WA
4642,MCKAIL,6330,WA
4643,MIDDLETON BEACH,6330,WA
4644,MILLBROOK,6330,WA
4645,MILPARA,6330,WA
4646,MIRA MAR,6330,WA
4647,MOUNT CLARENCE,6330,WA
4648,MOUNT ELPHINSTONE,6330,WA
4649,MOUNT MELVILLE,6330,WA
4650,NANARUP,6330,WA
4651,NAPIER,6330,WA
4652,NULLAKI,6330,WA
4653,ORANA,6330,WA
4654,PORT ALBANY,6330,WA
4655,ROBINSON,6330,WA
4656,SANDPATCH,6330,WA
4657,SEPPINGS,6330,WA
4658,SPENCER PARK,6330,WA
4659,TORBAY,6330,WA
4660,TORNDIRRUP,6330,WA
4661,VANCOUVER PENINSULA,6330,WA
4662,WALMSLEY,6330,WA
4663,WARRENUP,6330,WA
4664,WEST CAPE HOWE,6330,WA
4665,WILLYUNG,6330,WA
4666,YAKAMIA,6330,WA
4667,YOUNGS SIDING,6330,WA
4668,ALBANY DC,6331,WA
4669,ALBANY PO,6332,WA
4670,BOW BRIDGE,6333,WA
4671,DENMARK,6333,WA
4672,HAY,6333,WA
4673,HAZELVALE,6333,WA
4674,KENTDALE,6333,WA
4675,KORDABUP,6333,WA
4676,MOUNT LINDESAY,6333,WA
4677,MOUNT ROMANCE,6333,WA
4678,NORNALUP,6333,WA
4679,OCEAN BEACH,6333,WA
4680,PARRYVILLE,6333,WA
4681,PEACEFUL BAY,6333,WA
4682,SCOTSDALE,6333,WA
4683,SHADFORTH,6333,WA
4684,TINGLEDALE,6333,WA
4685,TRENT,6333,WA
4686,WILLIAM BAY,6333,WA
4687,GNOWANGERUP,6335,WA
4688,JACKITUP,6335,WA
4689,KEBARINGUP,6335,WA
4690,PALLINUP,6335,WA
4691,COWALELLUP,6336,WA
4692,MILLS LAKE,6336,WA
4693,MINDARABIN,6336,WA
4694,NEEDILUP,6336,WA
4695,ONGERUP,6336,WA
4696,TOOMPUP,6336,WA
4697,FITZGERALD,6337,WA
4698,GAIRDNER,6337,WA
4699,JACUP,6337,WA
4700,JERRAMUNGUP,6337,WA
4701,WEST FITZGERALD,6337,WA
4702,AMELUP,6338,WA
4703,BORDEN,6338,WA
4704,BOXWOOD HILL,6338,WA
4705,BREMER BAY,6338,WA
4706,MAGITUP,6338,WA
4707,MONJEBUP,6338,WA
4708,NALYERLUP,6338,WA
4709,NORTH STIRLINGS,6338,WA
4710,STIRLING RANGE NATIONAL PARK,6338,WA
4711,NYABING,6341,WA
4712,PINGRUP,6343,WA
4713,FITZGERALD RIVER NATIONAL PARK,6346,WA
4714,JERDACUTTUP,6346,WA
4715,RAVENSTHORPE,6346,WA
4716,WEST RIVER,6346,WA
4717,HOPETOUN,6348,WA
4718,DUMBLEYUNG,6350,WA
4719,NAIRIBIN,6350,WA
4720,NIPPERING,6350,WA
4721,MOULYINNING,6351,WA
4722,NORTH MOULYINNING,6351,WA
4723,KUKERIN,6352,WA
4724,MERILUP,6352,WA
4725,NORTH KUKERIN,6352,WA
4726,SOUTH KUKERIN,6352,WA
4727,BEENONG,6353,WA
4728,BUNICHE,6353,WA
4729,KUENDER,6353,WA
4730,LAKE GRACE,6353,WA
4731,MALLEE HILL,6353,WA
4732,NEENDALING,6353,WA
4733,NORTH BURNGUP,6353,WA
4734,NORTH LAKE GRACE,6353,WA
4735,SOUTH LAKE GRACE,6353,WA
4736,TARIN ROCK,6353,WA
4737,DUNN ROCK,6355,WA
4738,EAST NEWDEGATE,6355,WA
4739,HOLT ROCK,6355,WA
4740,LAKE BIDDY,6355,WA
4741,LAKE CAMM,6355,WA
4742,LITTLE ITALY,6355,WA
4743,MAGENTA,6355,WA
4744,MOUNT SHERIDAN,6355,WA
4745,NEWDEGATE,6355,WA
4746,SOUTH NEWDEGATE,6355,WA
4747,VARLEY,6355,WA
4748,HATTER HILL,6356,WA
4749,LAKE KING,6356,WA
4750,MOUNT MADDEN,6356,WA
4751,PINGARING,6357,WA
4752,KARLGARIN,6358,WA
4753,FORRESTANIA,6359,WA
4754,HYDEN,6359,WA
4755,HARRISMITH,6361,WA
4756,TINCURRIN,6361,WA
4757,DUDININ,6363,WA
4758,WALYURIN,6363,WA
4759,JILAKIN,6365,WA
4760,JITARNING,6365,WA
4761,KULIN,6365,WA
4762,KULIN WEST,6365,WA
4763,KONDININ,6367,WA
4764,SOUTH KUMMININ,6368,WA
4765,MOUNT WALKER,6369,WA
4766,NAREMBEEN,6369,WA
4767,WADDERIN,6369,WA
4768,WEST HOLLETON,6369,WA
4769,WOOLOCUTTY,6369,WA
4770,EAST WICKEPIN,6370,WA
4771,KIRK ROCK,6370,WA
4772,MALYALLING,6370,WA
4773,WICKEPIN,6370,WA
4774,WOGOLIN,6370,WA
4775,YEALERING,6372,WA
4776,BULLARING,6373,WA
4777,ADAMSVALE,6375,WA
4778,BILBARIN,6375,WA
4779,CORRIGIN,6375,WA
4780,GORGE ROCK,6375,WA
4781,KUNJIN,6375,WA
4782,KURRENKUTTEN,6375,WA
4783,BADJALING,6383,WA
4784,BALKULING,6383,WA
4785,CUBBINE,6383,WA
4786,DANGIN,6383,WA
4787,DOODENANNING,6383,WA
4788,DULBELLING,6383,WA
4789,MOUNT STIRLING,6383,WA
4790,QUAIRADING,6383,WA
4791,SOUTH QUAIRADING,6383,WA
4792,WAMENUSKING,6383,WA
4793,YOTING,6383,WA
4794,PANTAPIN,6384,WA
4795,KWOLYIN,6385,WA
4796,SHACKLETON,6386,WA
4797,BANNISTER,6390,WA
4798,BODDINGTON,6390,WA
4799,CROSSMAN,6390,WA
4800,LOWER HOTHAM,6390,WA
4801,MARRADONG,6390,WA
4802,MOUNT COOKE,6390,WA
